react_avg,react_std,cycle_avg,cycle_std,runtime_min,picdir,name
0.1223676477159772,0.0083390939691649,0.1743661515852984,0.0083390939691649,0.0988074858983357,runs4\00000,random_bull
0.1250613530476888,0.0095722797612738,0.1802551078796386,0.0095722797612738,0.1502125898996989,runs4\00001,random-model
0.2664808591206868,0.0054249571931154,0.3222590855189732,0.0054249571931154,0.0751937866210937,runs4\00002,tflite-ensemble
0.1241275753293718,0.0081219158317261,0.1754777873003924,0.0081219158317261,0.0789650042851766,runs4\00003,random_bull
0.1259251412223367,0.008526103324476,0.1837532231301972,0.008526103324476,0.1010642727216084,runs4\00004,random-model
0.2773559141159057,0.0184929912233817,0.3317668097359793,0.0184929912233817,0.2709428946177165,runs4\00005,tflite-ensemble
0.1257075156484331,0.0115466796583412,0.173895067638821,0.0115466796583412,0.0782527804374694,runs4\00006,random_bull
0.1247185757665923,0.0078190047936025,0.1839382281670203,0.0078190047936025,0.1992664138476053,runs4\00007,random-model
0.271579106648763,0.012447266174726,0.3280891520636422,0.012447266174726,0.0765541354815165,runs4\00008,tflite-ensemble
0.1252381994917586,0.0101320832210777,0.1870038150108023,0.0101320832210777,0.2275213082631429,runs4\00009,random_bull
0.1233254075050354,0.0045920419385981,0.1758354239993625,0.0045920419385981,0.0791259407997131,runs4\00010,random-model
0.272019608815511,0.0132638719183004,0.3215832710266113,0.0132638719183004,0.0750360965728759,runs4\00011,tflite-ensemble
0.1250804618552879,0.008330309406455,0.1779253849616417,0.008330309406455,0.0771010001500447,runs4\00012,random_bull
0.1259947524351232,0.0107668519694591,0.17984600500627,0.0107668519694591,0.0989153027534484,runs4\00013,random-model
0.2714645226796468,0.0170283353394388,0.3209332057407924,0.0170283353394388,0.0748844146728515,runs4\00014,tflite-ensemble
0.1224725416728428,0.0026575673118022,0.1786116935588695,0.0026575673118022,0.0803752621014912,runs4\00015,random_bull
0.1262377721292001,0.0102074139311272,0.1786969625032865,0.0102074139311272,0.0774353504180908,runs4\00016,random-model
0.2710254351298014,0.0138122388158915,0.3213242973600115,0.0138122388158915,0.0749756693840026,runs4\00017,tflite-ensemble
0.1225860648685031,0.0024958450701839,0.1798280844321617,0.0024958450701839,0.0779255032539367,runs4\00018,random_bull
0.1185297719363508,0.0229557539652777,0.1706395489828927,0.0229557539652777,0.0796317895253499,runs4\00019,random-model
0.2652112483978271,0.0063202486837734,0.3190522193908691,0.0063202486837734,0.0744455178578694,runs4\00020,tflite-ensemble
0.1236554428383156,0.0079388380636295,0.1768816709518432,0.0079388380636295,0.076648724079132,runs4\00021,random_bull
0.1224326491355896,0.0024150463519792,0.1748631088821976,0.0024150463519792,0.0786883989969889,runs4\00022,random-model
0.274148162206014,0.0121718864668437,0.3254689318793161,0.0121718864668437,0.0759427507718404,runs4\00023,tflite-ensemble
0.1247908955528622,0.0067394192711397,0.1859404226628745,0.0067394192711397,0.1270592888196309,runs4\00024,random_bull
0.1248569772357032,0.0061766697145413,0.1833217492917689,0.0061766697145413,0.125269862016042,runs4\00025,random-model
0.2749436855316162,0.0164064956238651,0.32857460635049,0.0164064956238651,0.0766674081484476,runs4\00026,tflite-ensemble
0.1244284753446225,0.0080460054645995,0.1831046251150277,0.0080460054645995,0.0793453375498453,runs4\00027,random_bull
0.1241174009111192,0.0078792945714828,0.180017012816209,0.0078792945714828,0.0780073722203572,runs4\00028,random-model
0.2787401576836903,0.0174776839444185,0.3346894694046235,0.0174776839444185,0.3960492054621378,runs4\00029,tflite-ensemble
0.123036331600613,0.0015952750032205,0.1879091904713557,0.0015952750032205,0.0814273158709208,runs4\00030,random_bull
0.1225883406262065,0.0024896881889443,0.181685589608692,0.0024896881889443,0.1271799127260844,runs4\00031,random-model
0.2764048472694728,0.0165356512237256,0.3326943238576253,0.0165356512237256,0.249520742893219,runs4\00032,tflite-ensemble
0.1253422532762799,0.0095235650481488,0.1760152648476993,0.0095235650481488,0.0997419834136962,runs4\00033,random_bull
0.1240201363196739,0.005503951342874,0.1784045883253509,0.005503951342874,0.1516439000765482,runs4\00034,random-model
0.2729865392049154,0.0177597444311406,0.3252834251948765,0.0177597444311406,0.0758994658788045,runs4\00035,tflite-ensemble
0.1227850207576045,0.0023143003313363,0.1754522231908944,0.0023143003313363,0.0760292967160542,runs4\00036,random_bull
0.1243021271445534,0.007532019046771,0.1851021546583909,0.007532019046771,0.2005273342132568,runs4\00037,random-model
0.2782759396926216,0.0173554450012029,0.3346767696230692,0.0173554450012029,1.2773496707280476,runs4\00038,tflite-ensemble
0.1241147518157959,0.0065733500002757,0.1743230764255967,0.0065733500002757,0.1249315381050109,runs4\00039,random_bull
0.1231012432663529,0.0022696451332341,0.1818007139059213,0.0022696451332341,0.0787803093592325,runs4\00040,random-model
0.2726203358691672,0.0136328571352133,0.3264086038037076,0.0136328571352133,0.9955462416013082,runs4\00041,tflite-ensemble
0.122849702835083,0.0023242179120457,0.1784965991973877,0.0023242179120457,0.0803234696388244,runs4\00042,random_bull
0.1226506763034396,0.0018461454720476,0.1799109257184542,0.0018461454720476,0.0779614011446634,runs4\00043,random-model
0.271930726369222,0.0143606674515194,0.3266034126281738,0.0143606674515194,0.0762074629465738,runs4\00044,tflite-ensemble
0.1230561392647879,0.004653313841491,0.1740956571367052,0.004653313841491,0.0783430457115173,runs4\00045,random_bull
0.1238875474248613,0.0071095433859157,0.1744479956450285,0.0071095433859157,0.0785015980402628,runs4\00046,random-model
0.2737565676371256,0.0144752752865379,0.3302264724458967,0.0144752752865379,0.0770528435707092,runs4\00047,tflite-ensemble
0.1241280777113778,0.0070881492443483,0.177319535502681,0.0070881492443483,0.0797937909762064,runs4\00048,random_bull
0.1227855417463514,0.0022920740147979,0.1794363535367525,0.0022920740147979,0.0777557531992594,runs4\00049,random-model
0.2738352139790853,0.0161123657007065,0.328420775277274,0.0161123657007065,0.0766315142313639,runs4\00050,tflite-ensemble
0.1244701848310582,0.0071847278658149,0.1812550371343439,0.0071847278658149,0.0996902704238891,runs4\00051,random_bull
0.1242840119770595,0.0079255332496731,0.1755536662207709,0.0079255332496731,0.0789991497993469,runs4\00052,random-model
0.2758351305256719,0.0147664855624298,0.3328935666517778,0.0147664855624298,0.1220609744389851,runs4\00053,tflite-ensemble
0.1243028285095046,0.0076832394544886,0.1833989302317301,0.0076832394544886,0.5501967906951905,runs4\00054,random_bull
0.1217755918149594,0.0053596293102149,0.1713449679888211,0.0053596293102149,0.0742494861284891,runs4\00055,random-model
0.2760096232096354,0.0161211221066927,0.3243999992098127,0.0161211221066927,0.0756933331489563,runs4\00056,tflite-ensemble
0.1231965933527265,0.0053730508605585,0.1689347072883888,0.0053730508605585,0.0760206182797749,runs4\00057,random_bull
0.123481388092041,0.0064553167659928,0.1770658011388297,0.0064553167659928,0.292158571879069,runs4\00058,random-model
0.2814199924468994,0.0135272548238307,0.3295042855398996,0.0135272548238307,0.0768843332926432,runs4\00059,tflite-ensemble
0.1223800094039351,0.0017583999646247,0.1738170018562903,0.0017583999646247,0.0753207008043925,runs4\00060,random_bull
0.1240881255694798,0.0083210720873762,0.1743247244093153,0.0083210720873762,0.0784461259841919,runs4\00061,random-model
0.2746511434253893,0.0154369504169073,0.3267856126135968,0.0154369504169073,0.5119641264279683,runs4\00062,tflite-ensemble
0.1234690802437918,0.0036555127841508,0.1735175450642903,0.0036555127841508,0.0780828952789306,runs4\00063,random_bull
0.1258148882124159,0.0095176062172085,0.1827410551217886,0.0095176062172085,0.079187790552775,runs4\00064,random-model
0.280973211924235,0.0160170426215798,0.3366072177886963,0.0160170426215798,0.0785416841506958,runs4\00065,tflite-ensemble
0.1237807980290165,0.0023494164520308,0.1805166464585524,0.0023494164520308,0.0782238801320393,runs4\00066,random_bull
0.1231125549033836,0.0028207278790819,0.1806921592125525,0.0028207278790819,0.0782999356587727,runs4\00067,random-model
0.2716105461120605,0.015330720468027,0.3234796353748866,0.015330720468027,0.0754785815874735,runs4\00068,tflite-ensemble
0.123276854670325,0.005788156563867,0.1762737489881969,0.005788156563867,0.1233916242917378,runs4\00069,random_bull
0.1243124085923899,0.0065730470263983,0.1795947001530574,0.0065730470263983,0.272385295232137,runs4\00070,random-model
0.281213104724884,0.0186274497532643,0.3345456388261583,0.0186274497532643,0.1505455374717712,runs4\00071,tflite-ensemble
0.1230879766600472,0.002664416026379,0.1760105203699182,0.002664416026379,0.0792047341664632,runs4\00072,random_bull
0.1252850334425479,0.0093539767999961,0.1834873053634051,0.0093539767999961,0.6299730817476908,runs4\00073,random-model
